contest_id,jurisdiction,party,name_zh,name_en,file,licence,attribution,source_url,status
TPE-EXECUTIVE-1,臺北市,KMT,蔣萬安,,TPE-EXECUTIVE-1-KMT-chiang-wan-an.jpg,Attribution,臺北市政府,https://commons.wikimedia.org/wiki/File:%E8%94%A3%E8%90%AC%E5%AE%89%E5%B8%82%E9%95%B7_(cropped).jpg,已存在，跳過
TPE-EXECUTIVE-1,臺北市,DPP,沈伯洋,,TPE-EXECUTIVE-1-DPP-puma-shen.jpg,Attribution,立法院,https://commons.wikimedia.org/wiki/File:Puma_Shen_2024.jpg,已存在，跳過
NTP-EXECUTIVE-1,新北市,KMT,李四川,,NTP-EXECUTIVE-1-KMT-lee-shu-chuan.jpg,Attribution,臺北市政府,https://commons.wikimedia.org/wiki/File:Lee_Shu-chuan_2023.jpg,已存在，跳過
NTP-EXECUTIVE-1,新北市,DPP,蘇巧慧,,NTP-EXECUTIVE-1-DPP-su-chiao-hui.jpg,Attribution,立法院,https://commons.wikimedia.org/wiki/File:%E8%98%87%E5%B7%A7%E6%85%A7%E5%A7%94%E5%93%A1.jpg,已存在，跳過
TAO-EXECUTIVE-1,桃園市,KMT,張善政,,TAO-EXECUTIVE-1-KMT-chang-san-cheng.jpg,Attribution,中華民國內政部,https://commons.wikimedia.org/wiki/File:%E6%A1%83%E5%9C%92%E5%B8%82%E9%95%B7%E5%BC%B5%E5%96%84%E6%94%BF.jpg,已存在，跳過
TAO-EXECUTIVE-1,桃園市,DPP,黃世杰,Huang Shih-chieh,DPP-TAO-EXECUTIVE-1-8A521EDF.webp,Official profile,立法院,https://www.ly.gov.tw/Pages/List.aspx?nodeid=38607,已下載並轉為 WebP
TXG-EXECUTIVE-1,臺中市,KMT,江啟臣,Johnny Chiang,TXG-EXECUTIVE-1-KMT-johnny-chiang.jpg,Attribution,立法院,https://commons.wikimedia.org/wiki/File:%E6%B1%9F%E5%95%9F%E8%87%A3%E5%A7%94%E5%93%A1.jpg,已下載 47KB
TXG-EXECUTIVE-1,臺中市,DPP,何欣純,Ho Hsin-chun,TXG-EXECUTIVE-1-DPP-ho-hsin-chun.jpg,Attribution,立法院全球資訊網,https://commons.wikimedia.org/wiki/File:%E7%AC%AC%E5%8D%81%E4%B8%80%E5%B1%86%E7%AB%8B%E6%B3%95%E5%A7%94%E5%93%A1%E4%BD%95%E6%AC%A3%E7%B4%94%E8%82%96%E5%83%8F.jpg,已下載 295KB
TNN-EXECUTIVE-1,臺南市,KMT,謝龍介,Hsieh Lung-chieh,TNN-EXECUTIVE-1-KMT-hsieh-lung-chieh.jpg,Attribution,立法院全球資訊網,https://commons.wikimedia.org/wiki/File:%E8%AC%9D%E9%BE%8D%E4%BB%8B%E8%82%96%E5%83%8F.jpg,已下載 24KB
TNN-EXECUTIVE-1,臺南市,DPP,陳亭妃,Chen Ting-fei,TNN-EXECUTIVE-1-DPP-chen-ting-fei.jpg,Attribution,立法院,https://commons.wikimedia.org/wiki/File:%E9%99%B3%E4%BA%AD%E5%A6%83%E5%A7%94%E5%93%A1.jpg,已下載 18KB
KHH-EXECUTIVE-1,高雄市,KMT,柯志恩,Ko Chih-en,KHH-EXECUTIVE-1-KMT-ko-chih-en.jpg,Attribution,立法院全球資訊網,https://commons.wikimedia.org/wiki/File:%E6%9F%AF%E5%BF%97%E6%81%A9%E8%82%96%E5%83%8F.jpg,已下載 71KB
KHH-EXECUTIVE-1,高雄市,DPP,賴瑞隆,Lai Jui-lung,KHH-EXECUTIVE-1-DPP-lai-jui-lung.jpg,Attribution,立法院,https://commons.wikimedia.org/wiki/File:%E7%AB%8B%E6%B3%95%E5%A7%94%E5%93%A1%E8%B3%B4%E7%91%9E%E9%9A%86.jpg,已下載 24KB
KEE-EXECUTIVE-1,基隆市,KMT,謝國樑,George Hsieh,KEE-EXECUTIVE-1-KMT-george-hsieh.jpg,Attribution,​基隆市政府,https://commons.wikimedia.org/wiki/File:%E8%AC%9D%E5%9C%8B%E6%A8%91%E5%B8%82%E9%95%B7.jpg,已下載 15KB
KEE-EXECUTIVE-1,基隆市,DPP,童子瑋,Tong Tzu-wei,KEE-EXECUTIVE-1-DPP-tong-tzu-wei.jpg,CC BY-SA 4.0,CHENGYITERRYLiN,https://commons.wikimedia.org/wiki/File:%E7%AB%A5%E5%AD%90%E7%91%8B%E8%AD%B0%E9%95%B7.jpg,已下載 22KB
ILA-EXECUTIVE-1,宜蘭縣,IND,吳宗憲,,IND-ILA-EXECUTIVE-1-9E02442B.webp,Official profile,立法院,https://www.ly.gov.tw/Pages/List.aspx?nodeid=46767,已下載並轉為 WebP
ILA-EXECUTIVE-1,宜蘭縣,DPP,林國漳,,DPP-ILA-EXECUTIVE-1-65607ACC.webp,Source publication,The Hub News / PChome,https://news.pchome.com.tw/society/thehubnews/20260327/index-77459305577863306002.html,已下載並轉為 WebP
HSQ-EXECUTIVE-1,新竹縣,KMT,徐欣瑩,Hsu Hsin-ying,HSQ-EXECUTIVE-1-KMT-hsu-hsin-ying.jpg,Attribution,立法院,https://commons.wikimedia.org/wiki/File:%E5%BE%90%E6%AC%A3%E7%91%A9%E5%A7%94%E5%93%A1.jpg,已下載 61KB
HSQ-EXECUTIVE-1,新竹縣,DPP,鄭朝方,Cheng Chao-fang,HSQ-EXECUTIVE-1-DPP-cheng-chao-fang.jpg,CC BY-SA 4.0,Kevin91406039,https://commons.wikimedia.org/wiki/File:%E7%AB%B9%E5%8C%97%E5%B8%82%E5%B8%82%E9%95%B7%E9%84%AD%E6%9C%9D%E6%96%B9.jpg,已下載 17KB
HSZ-EXECUTIVE-1,新竹市,IND,高虹安,Ann Kao,HSZ-EXECUTIVE-1-IND-ann-kao.jpg,Attribution,新竹市政府,https://commons.wikimedia.org/wiki/File:%E6%96%B0%E7%AB%B9%E5%B8%82%E9%95%B7%E9%AB%98%E8%99%B9%E5%AE%89.jpg,已下載（黨籍更正：2024 一審有罪後退出民眾黨，以無黨籍尋求連任，國民黨支持）
HSZ-EXECUTIVE-1,新竹市,DPP,莊競程,Chuang Ching-cheng,HSZ-EXECUTIVE-1-DPP-chuang-ching-cheng.jpg,Attribution,中華民國立法院,https://commons.wikimedia.org/wiki/File:%E7%AB%8B%E6%B3%95%E5%A7%94%E5%93%A1%E8%8E%8A%E7%AB%B6%E7%A8%8B.jpg,已下載 250KB
MIA-EXECUTIVE-1,苗栗縣,KMT,鍾東錦,Chung Tung-chin,MIA-EXECUTIVE-1-KMT-chung-tung-chin.jpg,Attribution,苗栗縣政府,https://commons.wikimedia.org/wiki/File:Chung_Tung-chin.jpg,已下載 49KB
MIA-EXECUTIVE-1,苗栗縣,DPP,陳品安,Chen Ping-an,MIA-EXECUTIVE-1-DPP-chen-ping-an.jpg,Attribution,內政部,https://commons.wikimedia.org/wiki/File:%E9%99%B3%E5%93%81%E5%AE%89%E8%AD%B0%E5%93%A1.jpg,已下載 20KB
CHA-EXECUTIVE-1,彰化縣,KMT,魏平政,,KMT-CHA-EXECUTIVE-1-8CD71F04.webp,Source publication,壹蘋新聞網,https://news.nextapple.com/local/20260512/52B017F4222D87CA14B8B6DD59DFE458,已下載並轉為 WebP
CHA-EXECUTIVE-1,彰化縣,DPP,陳素月,Chen Su-yueh,CHA-EXECUTIVE-1-DPP-chen-su-yueh.jpg,Attribution,立法院,https://commons.wikimedia.org/wiki/File:%E7%AB%8B%E6%B3%95%E5%A7%94%E5%93%A1%E9%99%B3%E7%B4%A0%E6%9C%88.jpg,已下載 61KB
NAN-EXECUTIVE-1,南投縣,KMT,許淑華,Hsu Shu-hua,NAN-EXECUTIVE-1-KMT-hsu-shu-hua.jpg,CC BY-SA 4.0,沈昱清,https://commons.wikimedia.org/wiki/File:Hsu_Shu-Hua_by_%E6%B2%88%E6%98%B1%E6%B8%85_01_(cropped).jpg,已下載 34KB（Wikidata P18 / Q18659220）
NAN-EXECUTIVE-1,南投縣,DPP,温世政,Wen Shih-cheng,NAN-EXECUTIVE-1-DPP-wen-shih-cheng.jpg,CC BY 4.0,總統府,https://commons.wikimedia.org/wiki/File:%E6%BA%AB%E4%B8%96%E6%94%BF_2026_1.jpg,已下載 28KB
YUN-EXECUTIVE-1,雲林縣,KMT,張嘉郡,Chang Chia-chun,YUN-EXECUTIVE-1-KMT-chang-chia-chun.jpg,CC0,張嘉郡,https://commons.wikimedia.org/wiki/File:%E5%BC%B5%E5%98%89%E9%83%A12024_03.jpg,已下載 20KB
YUN-EXECUTIVE-1,雲林縣,DPP,劉建國,Liu Chien-kuo,DPP-YUN-EXECUTIVE-1-1C210C3F.webp,Official profile,立法院,https://www.ly.gov.tw/Pages/List.aspx?nodeid=46841,已下載並轉為 WebP
CYQ-EXECUTIVE-1,嘉義縣,IND,吳品叡,,IND-CYQ-EXECUTIVE-1-18D6E1BC.webp,Source publication,TVBS,https://news.tvbs.com.tw/politics/3249350,已下載並轉為 WebP
CYQ-EXECUTIVE-1,嘉義縣,DPP,蔡易餘,Tsai Yi-yu,CYQ-EXECUTIVE-1-DPP-tsai-yi-yu.jpg,Attribution,立法院,https://commons.wikimedia.org/wiki/File:%E7%AB%8B%E6%B3%95%E5%A7%94%E5%93%A1%E8%94%A1%E6%98%93%E9%A4%98.jpg,已下載 22KB
CYI-EXECUTIVE-1,嘉義市,TPP,張啓楷,Chang Chi-kai,CYI-EXECUTIVE-1-TPP-chang-chi-kai.jpg,Attribution,立法院全球資訊網,https://commons.wikimedia.org/wiki/File:%E5%BC%B5%E5%95%93%E6%A5%B7%E8%82%96%E5%83%8F.jpg,已下載 47KB
CYI-EXECUTIVE-1,嘉義市,DPP,王美惠,Wang Mei-hui,CYI-EXECUTIVE-1-DPP-wang-mei-hui.jpg,Attribution,中華民國立法院,https://commons.wikimedia.org/wiki/File:%E7%AB%8B%E6%B3%95%E5%A7%94%E5%93%A1_%E7%8E%8B%E7%BE%8E%E6%83%A0.jpg,已下載 299KB
PIF-EXECUTIVE-1,屏東縣,KMT,蘇清泉,Su Ching-chuan,PIF-EXECUTIVE-1-KMT-su-ching-chuan.jpg,Attribution,立法院全球資訊網,https://commons.wikimedia.org/wiki/File:%E8%98%87%E6%B8%85%E6%B3%89%E8%82%96%E5%83%8F.jpg,已下載 64KB
PIF-EXECUTIVE-1,屏東縣,DPP,周春米,Chou Chun-mi,PIF-EXECUTIVE-1-DPP-chou-chun-mi.jpg,Attribution,屏東縣政府,https://commons.wikimedia.org/wiki/File:%E5%91%A8%E6%98%A5%E7%B1%B3%E7%B8%A3%E9%95%B7.jpg,已下載 54KB
HUA-EXECUTIVE-1,花蓮縣,KMT,游淑貞,,KMT-HUA-EXECUTIVE-1-BB6C2B55.webp,Government website,花蓮縣吉安鄉公所,https://www.ji-an.gov.tw/data/1?cate=1,已下載並轉為 WebP
HUA-EXECUTIVE-1,花蓮縣,IND,張峻,Zhang Jun,HUA-EXECUTIVE-1-IND-zhang-jun.jpg,Public domain,花蓮縣議會,https://commons.wikimedia.org/wiki/File:%E8%8A%B1%E8%93%AE%E7%B8%A3%E8%AD%B0%E6%9C%83%E5%BC%B5%E5%B3%BB%E8%AD%B0%E9%95%B7.jpg,已下載 25KB（英文媒體確認官方英文名）｜黨籍更正：前國民黨籍，以無黨籍參選；民進黨僅為可能合作對象，非其提名人
TTT-EXECUTIVE-1,臺東縣,KMT,吳秀華,Wu Hsiu-hua,KMT-TTT-EXECUTIVE-1-A5502986.webp,Source publication,台灣好報,https://www.kingtop.com.tw/detail.php?id=39080&type=popular,已下載並轉為 WebP
TTT-EXECUTIVE-1,臺東縣,DPP,陳瑩,Asenay Daliyalrep,TTT-EXECUTIVE-1-DPP-asenay-daliyalrep.jpg,Attribution,​立法院,https://commons.wikimedia.org/wiki/File:%E7%AB%8B%E6%B3%95%E5%A7%94%E5%93%A1%E9%99%B3%E7%91%A9.jpg,已下載 33KB（英文媒體確認官方英文名）｜官方英文名為卑南族名 Asenay Daliyalrep，非「陳瑩」音譯
PEN-EXECUTIVE-1,澎湖縣,KMT,陳振中,Chen Chen-chung,PEN-EXECUTIVE-1-KMT-chen-chen-chung.jpg,Attribution,中華民國內政部,https://commons.wikimedia.org/wiki/File:%E6%BE%8E%E6%B9%96%E7%B8%A3%E7%AC%AC19%E5%B1%86%E8%AD%B0%E5%93%A1%EF%BC%9A%E9%99%B3%E6%8C%AF%E4%B8%AD.jpg,已下載 33KB（英文媒體確認官方英文名）
PEN-EXECUTIVE-1,澎湖縣,DPP,吳淑瑾,Wu Shu-ching,DPP-PEN-EXECUTIVE-1-8CF980CB.webp,Source publication,太報,https://www.taisounds.com/news/content/71/262875,已下載；使用 imagegen 移除講台、麥克風、文字與標誌，保留人物外觀
KIN-EXECUTIVE-1,金門縣,KMT,陳玉珍,Chen Yu-jen,KIN-EXECUTIVE-1-KMT-chen-yu-jen.jpg,Attribution,立法院,https://commons.wikimedia.org/wiki/File:%E9%99%B3%E7%8E%89%E7%8F%8D%E5%A7%94%E5%93%A1.jpg,已下載（英文維基確認：金門縣立委，1973 生；中文條目為消歧義頁）
LIE-EXECUTIVE-1,連江縣,KMT,王忠銘,Wang Chung-ming,LIE-EXECUTIVE-1-KMT-wang-chung-ming.jpg,Attribution,連江縣選舉委員會,https://commons.wikimedia.org/wiki/File:%E7%8E%8B%E5%BF%A0%E9%8A%98%E8%82%96%E5%83%8F.jpg,已下載 18KB（Wikidata P18 / Q115005512）
CHA-COUNCIL-1,彰化縣,TPP,吳韋達,,TPP-CHA-COUNCIL-1-A8D636B7.webp,政黨／候選人提供,台灣民眾黨提供,https://tainan.olc.tw/p/2026/data/photos/tpp_210.png,已裁切為 avatar
CHA-COUNCIL-10,彰化縣,TPP,高采翎,,TPP-CHA-COUNCIL-10-2F4AD3CA.webp,政黨／候選人提供,台灣民眾黨提供,https://tainan.olc.tw/p/2026/data/photos/tpp_212.png,已裁切為 avatar
CHA-COUNCIL-3,彰化縣,TPP,蘇智弦,,TPP-CHA-COUNCIL-3-61B204E7.webp,政黨／候選人提供,台灣民眾黨提供,https://tainan.olc.tw/p/2026/data/photos/tpp_214.png,已裁切為 avatar
CHA-COUNCIL-4,彰化縣,TPP,張雪如,,TPP-CHA-COUNCIL-4-DA7C5C9D.webp,政黨／候選人提供,台灣民眾黨提供,https://tainan.olc.tw/p/2026/data/photos/tpp_213.png,已裁切為 avatar
CHA-COUNCIL-8,彰化縣,TPP,洪雅婷,,TPP-CHA-COUNCIL-8-07230A44.webp,政黨／候選人提供,台灣民眾黨提供,https://tainan.olc.tw/p/2026/data/photos/tpp_211.png,已裁切為 avatar
CYI-COUNCIL-1,嘉義市,TPP,林昱孜,,TPP-CYI-COUNCIL-1-E1A19738.webp,政黨／候選人提供,台灣民眾黨提供,https://tainan.olc.tw/p/2026/data/photos/tpp_208.png,已裁切為 avatar
CYQ-COUNCIL-4,嘉義縣,TPP,萬家甫,,TPP-CYQ-COUNCIL-4-A3AD4E93.webp,政黨／候選人提供,台灣民眾黨提供,https://tainan.olc.tw/p/2026/data/photos/tpp_209.png,已裁切為 avatar
HSQ-COUNCIL-2,新竹縣,TPP,游雅婷,,TPP-HSQ-COUNCIL-2-A5469883.webp,政黨／候選人提供,台灣民眾黨提供,https://tainan.olc.tw/p/2026/data/photos/tpp_206.png,已裁切為 avatar
HSQ-COUNCIL-2,新竹縣,TPP,林碩彥,,TPP-HSQ-COUNCIL-2-55B5E5F2.webp,政黨／候選人提供,台灣民眾黨提供,https://tainan.olc.tw/p/2026/data/photos/tpp_204.png,已裁切為 avatar
HSQ-COUNCIL-3,新竹縣,TPP,陳岫玫,,TPP-HSQ-COUNCIL-3-6287FED7.webp,政黨／候選人提供,台灣民眾黨提供,https://tainan.olc.tw/p/2026/data/photos/tpp_159.png,已裁切為 avatar
HSQ-COUNCIL-4,新竹縣,TPP,徐勝凌,,TPP-HSQ-COUNCIL-4-AE4290C9.webp,政黨／候選人提供,台灣民眾黨提供,https://tainan.olc.tw/p/2026/data/photos/tpp_205.png,已裁切為 avatar
HSQ-COUNCIL-9,新竹縣,IND,林裙靜,,IND-HSQ-COUNCIL-9-16721560.webp,政黨／候選人提供,台灣前進陣線,https://taiwangogo.tw/assets/faces/hero/lin-chun-ching.webp,已裁切為 avatar
HSQ-COUNCIL-9,新竹縣,TPP,鍾心渝,,TPP-HSQ-COUNCIL-9-9E4D3375.webp,政黨／候選人提供,台灣民眾黨提供,https://tainan.olc.tw/p/2026/data/photos/tpp_207.png,已裁切為 avatar
HSZ-COUNCIL-1,新竹市,TPP,李國璋,,TPP-HSZ-COUNCIL-1-158EC93D.webp,政黨／候選人提供,台灣民眾黨提供,https://tainan.olc.tw/p/2026/data/photos/tpp_201.png,已裁切為 avatar
HSZ-COUNCIL-1,新竹市,TPP,宋品瑩,,TPP-HSZ-COUNCIL-1-97E22136.webp,政黨／候選人提供,台灣民眾黨提供,https://tainan.olc.tw/p/2026/data/photos/tpp_199.png,已裁切為 avatar
HSZ-COUNCIL-2,新竹市,TPP,李玫,,TPP-HSZ-COUNCIL-2-1428F6BE.webp,政黨／候選人提供,台灣民眾黨提供,https://tainan.olc.tw/p/2026/data/photos/tpp_200.png,已裁切為 avatar
HSZ-COUNCIL-3,新竹市,TPP,施淑婷,,TPP-HSZ-COUNCIL-3-C70A3193.webp,政黨／候選人提供,台灣民眾黨提供,https://tainan.olc.tw/p/2026/data/photos/photo_6a606e7d50104.jpg,已裁切為 avatar
HSZ-COUNCIL-4,新竹市,TPP,蔡文盛,,TPP-HSZ-COUNCIL-4-0DB72C66.webp,政黨／候選人提供,台灣民眾黨提供,https://tainan.olc.tw/p/2026/data/photos/tpp_203.png,已裁切為 avatar
HSZ-COUNCIL-5,新竹市,TPP,葉國文,,TPP-HSZ-COUNCIL-5-F5EA31DB.webp,政黨／候選人提供,台灣民眾黨提供,https://tainan.olc.tw/p/2026/data/photos/tpp_202.png,已裁切為 avatar
HSZ-COUNCIL-7,新竹市,TPP,趙若芸,,TPP-HSZ-COUNCIL-7-76C330C8.webp,政黨／候選人提供,台灣民眾黨提供,https://tainan.olc.tw/p/2026/data/photos/tpp_243.png,已裁切為 avatar
HUA-COUNCIL-1,花蓮縣,TPP,蔡翼陽,,TPP-HUA-COUNCIL-1-E621BAAF.webp,政黨／候選人提供,台灣民眾黨提供,https://tainan.olc.tw/p/2026/data/photos/photo_6a581fcc14039.jpg,已裁切為 avatar
HUA-COUNCIL-3,花蓮縣,TSP,孟繁嘉,,TSP-HUA-COUNCIL-3-2B3A83B0.webp,政黨／候選人提供,台灣前進陣線,https://taiwangogo.tw/assets/faces/hero/meng-fan-chia.webp,已裁切為 avatar
ILA-COUNCIL-1,宜蘭縣,TPP,林蒼佑,,TPP-ILA-COUNCIL-1-79D310C6.webp,政黨／候選人提供,台灣民眾黨提供,https://tainan.olc.tw/p/2026/data/photos/tpp_178.png,已裁切為 avatar
ILA-COUNCIL-6,宜蘭縣,TPP,王乾明,,TPP-ILA-COUNCIL-6-371C4316.webp,政黨／候選人提供,台灣民眾黨提供,https://tainan.olc.tw/p/2026/data/photos/tpp_242.png,已裁切為 avatar
KEE-COUNCIL-1,基隆市,TPP,林廷翰,,TPP-KEE-COUNCIL-1-84C334B2.webp,政黨／候選人提供,台灣民眾黨提供,https://tainan.olc.tw/p/2026/data/photos/tpp_190.png,已裁切為 avatar
KEE-COUNCIL-2,基隆市,TPP,黃申棟,,TPP-KEE-COUNCIL-2-D236BCAB.webp,政黨／候選人提供,台灣民眾黨提供,https://tainan.olc.tw/p/2026/data/photos/tpp_191.png,已裁切為 avatar
KEE-COUNCIL-4,基隆市,TPP,呂承祐,,TPP-KEE-COUNCIL-4-6059294E.webp,政黨／候選人提供,台灣民眾黨提供,https://tainan.olc.tw/p/2026/data/photos/tpp_188.png,已裁切為 avatar
KEE-COUNCIL-5,基隆市,TPP,李文耀,,TPP-KEE-COUNCIL-5-31BAC747.webp,政黨／候選人提供,台灣民眾黨提供,https://tainan.olc.tw/p/2026/data/photos/tpp_189.png,已裁切為 avatar
KEE-COUNCIL-5,基隆市,TSP,吳程澤,,TSP-KEE-COUNCIL-5-812C5163.webp,政黨／候選人提供,台灣前進陣線,https://taiwangogo.tw/assets/faces/hero/wu-cheng-tse.webp,已裁切為 avatar
KHH-COUNCIL-1,高雄市,DPP,林富寶,,DPP-KHH-COUNCIL-1-539669BE.webp,政府網站公開照片,高雄市議會,https://ws.kcc.gov.tw/001/Upload/member/2171/60ccce90-0d79-44b0-b8db-9565bbe80cd8.png,已裁切為 avatar
KHH-COUNCIL-10,高雄市,DPP,鄭光峰,,DPP-KHH-COUNCIL-10-B186EB98.webp,政府網站公開照片,高雄市議會,https://ws.kcc.gov.tw/001/Upload/member/2220/e825777d-1c91-47d7-9b7e-e5c40409a991.png,已裁切為 avatar
KHH-COUNCIL-11,高雄市,DPP,李雨庭,,DPP-KHH-COUNCIL-11-73D5797D.webp,政府網站公開照片,高雄市議會,https://ws.kcc.gov.tw/001/Upload/member/2226/61413005-7ec1-4a35-a226-710fe7cac135.png,已裁切為 avatar
KHH-COUNCIL-2,高雄市,DPP,黃明太,,DPP-KHH-COUNCIL-2-10724DE2.webp,政府網站公開照片,高雄市議會,https://ws.kcc.gov.tw/001/Upload/member/2175/b317a63a-a9f6-4c53-9768-663728ab2800.png,已裁切為 avatar
KHH-COUNCIL-3,高雄市,DPP,林志誠,,DPP-KHH-COUNCIL-3-9E67B237.webp,政府網站公開照片,高雄市議會,https://ws.kcc.gov.tw/001/Upload/member/2178/6a033432-d344-443d-8416-92b54d859ee6.png,已裁切為 avatar
KHH-COUNCIL-3,高雄市,DPP,黃秋媖,,DPP-KHH-COUNCIL-3-B622D58C.webp,政府網站公開照片,高雄市議會,https://ws.kcc.gov.tw/001/Upload/member/2177/d4f8291d-b230-49b9-8750-c3010c22b00e.png,已裁切為 avatar
KHH-COUNCIL-4,高雄市,DPP,李雅慧,,DPP-KHH-COUNCIL-4-98EF38D3.webp,政府網站公開照片,高雄市議會,https://ws.kcc.gov.tw/001/Upload/member/2188/20c3a93a-5347-487b-b75e-bd5cabf4cca5.png,已裁切為 avatar
KHH-COUNCIL-4,高雄市,DPP,黃文志,,DPP-KHH-COUNCIL-4-DB029FFD.webp,政府網站公開照片,高雄市議會,https://ws.kcc.gov.tw/001/Upload/member/2185/35e71b27-65bb-4e79-aa7b-b0f9bc9c5ffb.png,已裁切為 avatar
KHH-COUNCIL-5,高雄市,DPP,黃飛鳳,,DPP-KHH-COUNCIL-5-8667B735.webp,政府網站公開照片,高雄市議會,https://ws.kcc.gov.tw/001/Upload/member/2194/eea61abc-246a-46d7-973c-0af2e8b6dd2f.png,已裁切為 avatar
KHH-COUNCIL-5,高雄市,DPP,邱俊憲,,DPP-KHH-COUNCIL-5-DD7BC172.webp,政府網站公開照片,高雄市議會,https://ws.kcc.gov.tw/001/Upload/member/2193/c5240262-14da-43d3-bb15-0527aba257e3.png,已裁切為 avatar
KHH-COUNCIL-5,高雄市,DPP,江瑞鴻,,DPP-KHH-COUNCIL-5-DADC9EA8.webp,政府網站公開照片,高雄市議會,https://ws.kcc.gov.tw/001/Upload/member/2190/081a610e-9ee8-41f9-a434-7ec28ae6966c.jpg,已裁切為 avatar
KHH-COUNCIL-5,高雄市,DPP,張勝富,,DPP-KHH-COUNCIL-5-62B57CD8.webp,政府網站公開照片,高雄市議會,https://ws.kcc.gov.tw/001/Upload/member/2192/2de9de95-5e28-4f3b-a0c2-da34658a39a3.png,已裁切為 avatar
KHH-COUNCIL-6,高雄市,DPP,李喬如,,DPP-KHH-COUNCIL-6-869E25BF.webp,政府網站公開照片,高雄市議會,https://ws.kcc.gov.tw/001/Upload/member/2195/1f30a67c-065e-4eab-9da2-cfb46a8822b1.png,已裁切為 avatar
KHH-COUNCIL-6,高雄市,DPP,簡煥宗,,DPP-KHH-COUNCIL-6-921D2832.webp,政府網站公開照片,高雄市議會,https://ws.kcc.gov.tw/001/Upload/member/2197/76d08052-0d63-41af-bc52-ff15f178130f.png,已裁切為 avatar
KHH-COUNCIL-7,高雄市,DPP,鄭孟洳,,DPP-KHH-COUNCIL-7-9792D221.webp,政府網站公開照片,高雄市議會,https://ws.kcc.gov.tw/001/Upload/member/2203/d2e1c770-a583-4e80-968d-836873f8a618.png,已裁切為 avatar
KHH-COUNCIL-7,高雄市,DPP,康裕成,,DPP-KHH-COUNCIL-7-EDC16276.webp,政府網站公開照片,高雄市議會,https://ws.kcc.gov.tw/001/Upload/member/2201/051d1919-6678-4416-b89d-fa8525bace40.jpg,已裁切為 avatar
KHH-COUNCIL-7,高雄市,DPP,何權峰,,DPP-KHH-COUNCIL-7-0FE7D03B.webp,政府網站公開照片,高雄市議會,https://ws.kcc.gov.tw/001/Upload/member/2204/05c5ef49-1486-45e1-96b6-834ed27c2d5a.png,已裁切為 avatar
KHH-COUNCIL-7,高雄市,TPP,林于凱,,TPP-KHH-COUNCIL-7-7C544FFD.webp,政黨／候選人提供,台灣民眾黨提供,https://tainan.olc.tw/p/2026/data/photos/tpp_187.png,已裁切為 avatar
KHH-COUNCIL-8,高雄市,DPP,郭建盟,,DPP-KHH-COUNCIL-8-97A54C96.webp,政府網站公開照片,高雄市議會,https://ws.kcc.gov.tw/001/Upload/member/2209/53b2aa92-d1bc-416c-bb0d-8a96471ea210.png,已裁切為 avatar
KHH-COUNCIL-8,高雄市,DPP,湯詠瑜,,DPP-KHH-COUNCIL-8-27E2F7EB.webp,政府網站公開照片,高雄市議會,https://ws.kcc.gov.tw/001/Upload/member/2208/0427e41c-7ae6-42af-83be-785cf3a7a78d.png,已裁切為 avatar
KHH-COUNCIL-8,高雄市,DPP,黃文益,,DPP-KHH-COUNCIL-8-F29904A9.webp,政府網站公開照片,高雄市議會,https://ws.kcc.gov.tw/001/Upload/member/2207/7d7789ff-2aeb-401e-b841-3e567f2f28ba.png,已裁切為 avatar
KHH-COUNCIL-9,高雄市,DPP,林智鴻,,DPP-KHH-COUNCIL-9-1FD2AD97.webp,政府網站公開照片,高雄市議會,https://ws.kcc.gov.tw/001/Upload/member/2216/7be7c205-5658-4425-b73c-8b6b4379f186.png,已裁切為 avatar
KHH-COUNCIL-9,高雄市,DPP,張漢忠,,DPP-KHH-COUNCIL-9-47F19929.webp,政府網站公開照片,高雄市議會,https://ws.kcc.gov.tw/001/Upload/member/2217/875663e1-7cec-4190-8c6b-ae8ef80d7ff6.png,已裁切為 avatar
KHH-COUNCIL-9,高雄市,DPP,陳慧文,,DPP-KHH-COUNCIL-9-2BAE8566.webp,政府網站公開照片,高雄市議會,https://ws.kcc.gov.tw/001/Upload/member/2215/22a6e534-48f2-456f-a5fb-822d226b3078.png,已裁切為 avatar
KIN-COUNCIL-1,金門縣,TPP,尚文凱,,TPP-KIN-COUNCIL-1-B0DBF421.webp,政黨／候選人提供,台灣民眾黨提供,https://tainan.olc.tw/p/2026/data/photos/tpp_179.png,已裁切為 avatar
KIN-COUNCIL-1,金門縣,TPP,楊霈璿,,TPP-KIN-COUNCIL-1-9AD9F8D5.webp,政黨／候選人提供,台灣民眾黨提供,https://tainan.olc.tw/p/2026/data/photos/tpp_180.png,已裁切為 avatar
MIA-COUNCIL-4,苗栗縣,TPP,蔡君婷,,TPP-MIA-COUNCIL-4-5C317E03.webp,政黨／候選人提供,台灣民眾黨提供,https://tainan.olc.tw/p/2026/data/photos/tpp_182.png,已裁切為 avatar
MIA-COUNCIL-5,苗栗縣,TPP,林志學,,TPP-MIA-COUNCIL-5-43EA2BE7.webp,政黨／候選人提供,台灣民眾黨提供,https://tainan.olc.tw/p/2026/data/photos/tpp_160.png,已裁切為 avatar
